time,steering,accelerator,brake,TOR_flag,Handchange_flag,Collision_flag,main_car_id,main_car_x,main_car_y,main_car_z,main_car_speed(km/h),main_car_accx,main_car_accy,main_car_pitch,main_car_yaw,main_car_roll,Car1_id,Car1_x,Car1_y,Car1_z,Car1_speed(km/h),Car1_accx,Car1_accy,Car1_pitch,Car1_yaw,Car1_roll,Car2_id,Car2_x,Car2_y,Car2_z,Car2_speed(km/h),Car2_accx,Car2_accy,Car2_pitch,Car2_yaw,Car2_roll,Car3_id,Car3_x,Car3_y,Car3_z,Car3_speed(km/h),Car3_accx,Car3_accy,Car3_pitch,Car3_yaw,Car3_roll,Car4_id,Car4_x,Car4_y,Car4_z,Car4_speed(km/h),Car4_accx,Car4_accy,Car4_pitch,Car4_yaw,Car4_roll,Car5_id,Car5_x,Car5_y,Car5_z,Car5_speed(km/h),Car5_accx,Car5_accy,Car5_pitch,Car5_yaw,Car5_roll,Car6_id,Car6_x,Car6_y,Car6_z,Car6_speed(km/h),Car6_accx,Car6_accy,Car6_pitch,Car6_yaw,Car6_roll,Car7_id,Car7_x,Car7_y,Car7_z,Car7_speed(km/h),Car7_accx,Car7_accy,Car7_pitch,Car7_yaw,Car7_roll,Car8_id,Car8_x,Car8_y,Car8_z,Car8_speed(km/h),Car8_accx,Car8_accy,Car8_pitch,Car8_yaw,Car8_roll,Car9_Obs_id,Car9_Obs_x,Car9_Obs_y,Car9_Obs_z,Car9_Obs_speed(km/h),Car9_Obs_accx,Car9_Obs_accy,Car9_Obs_pitch,Car9_Obs_yaw,Car9_Obs_roll
1721132634.004,0.000335693359375,1.52587890625e-05,1.52587890625e-05,0,0,0,99,-538.6669311523438,-291.25,0.0038012312725186,49.985774242443455,-0.0105964262038469,-1.5785395589773543e-05,0.0021515095140784,-0.0007629393949173,-3.05175763060106e-05,91,-525.0445556640625,-294.75,0.0034499359317123,49.43821220817072,0.0001217980025103,6.681271770503372e-06,-0.0019534339662641,0.0007445671362802,1.868258578952009e-07,92,-534.8025512695312,-294.75,0.0034499359317123,49.4382259431716,0.0001623973366804,6.680651949864114e-06,-0.0019534339662641,0.0008599758148193,0.0,93,-564.87353515625,-294.75,0.0034499168395996,49.4381950413799,0.0,7.427765012835152e-06,-0.0019534339662641,0.000620117294602,0.0,94,-475.0770568847656,-291.25,0.0034499359317123,49.43819503851532,0.0,7.587905201944522e-06,-0.0019534339662641,0.0002867387083824,-3.05175763060106e-05,95,-559.9653930664062,-291.25,0.0034499168395996,49.43819847756251,4.059933417011053e-05,6.68436905471026e-06,-0.0019534339662641,0.0008613069076091,2.9130819712008815e-07,96,-524.9868774414062,-287.75,0.0034499168395996,49.438198476966,0.0,7.59502927394351e-06,-0.0019534339662641,0.0008006830466911,0.0,97,-535.0086669921875,-287.75,0.0034499359317123,49.43820877141392,0.0001623973366804,6.896856575622223e-06,-0.0019534339662641,0.0002849168376997,-3.05175763060106e-05,98,-565.1778564453125,-287.75,0.0034499168395996,49.43819504224662,0.0,8.575692845624872e-06,-0.0019534339662641,0.0006821964052505,0.0,90,-416.426513671875,-287.7500915527344,-0.00374740594998,3.0088977473146724e-06,-3.2536206617805874e-06,-1.570569985176462e-08,6.830188794992864e-06,0.0111760944128036,2.626877915190562e-07
1721132634.021,0.000335693359375,1.52587890625e-05,1.52587890625e-05,0,0,0,99,-538.3663330078125,-291.25,0.0038027954287827,49.98693467031556,0.0148905599489808,2.0610406863852404e-05,0.0021515095140784,-0.0007629393949173,-3.05175763060106e-05,91,-524.7472534179688,-294.75,0.0034499359317123,49.438225941088966,0.000176219647983,7.921495125629008e-06,-0.0019534339662641,0.0007445671362802,1.868258578952009e-07,92,-534.5052490234375,-294.75,0.0034499359317123,49.43823967609018,0.000176219647983,6.784090601286152e-06,-0.0019534339662641,0.0008599758148193,0.0,93,-564.5762329101562,-294.75,0.0034499168395996,49.43820877429599,0.000176219647983,6.365967237798031e-06,-0.0019534339662641,0.000620117294602,0.0,94,-474.7797546386719,-291.25,0.0034499359317123,49.43820877142858,0.000176219647983,7.626052138220984e-06,-0.0019534339662641,0.0002867387083824,-3.05175763060106e-05,95,-559.6680908203125,-291.25,0.0034499168395996,49.438212210482575,0.000176219647983,7.837466910132207e-06,-0.0019534339662641,0.0008613069076091,2.9130819712008815e-07,96,-524.6895751953125,-287.75,0.0034499168395996,49.438212209885165,0.000176219647983,7.477154213120229e-06,-0.0019534339662641,0.0008006830466911,0.0,97,-534.7113647460938,-287.75,0.0034499359317123,49.43821907109939,0.0001321647432632,7.146083589759655e-06,-0.0019534339662641,0.0002849168376997,-3.05175763060106e-05,98,-564.8805541992188,-287.75,0.0034499168395996,49.4382087751635,0.000176219647983,6.467472758231452e-06,-0.0019534339662641,0.0006821964052505,0.0,90,-416.426513671875,-287.7500915527344,-0.00374740594998,2.9714749331538744e-05,-3.7695805076509714e-05,-1.264545630874636e-06,6.830188794992864e-06,0.0111760944128036,2.626877915190562e-07
1721132634.036,0.000335693359375,1.52587890625e-05,1.52587890625e-05,0,0,0,99,-538.3663330078125,-291.25,0.0038027954287827,49.98693467031556,0.0148905599489808,2.0610406863852404e-05,0.0021515095140784,-0.0007629393949173,-3.05175763060106e-05,91,-524.7472534179688,-294.75,0.0034499359317123,49.438225941088966,0.000176219647983,7.921495125629008e-06,-0.0019534339662641,0.0007445671362802,1.868258578952009e-07,92,-534.5052490234375,-294.75,0.0034499359317123,49.43823967609018,0.000176219647983,6.784090601286152e-06,-0.0019534339662641,0.0008599758148193,0.0,93,-564.5762329101562,-294.75,0.0034499168395996,49.43820877429599,0.000176219647983,6.365967237798031e-06,-0.0019534339662641,0.000620117294602,0.0,94,-474.7797546386719,-291.25,0.0034499359317123,49.43820877142858,0.000176219647983,7.626052138220984e-06,-0.0019534339662641,0.0002867387083824,-3.05175763060106e-05,95,-559.6680908203125,-291.25,0.0034499168395996,49.438212210482575,0.000176219647983,7.837466910132207e-06,-0.0019534339662641,0.0008613069076091,2.9130819712008815e-07,96,-524.6895751953125,-287.75,0.0034499168395996,49.438212209885165,0.000176219647983,7.477154213120229e-06,-0.0019534339662641,0.0008006830466911,0.0,97,-534.7113647460938,-287.75,0.0034499359317123,49.43821907109939,0.0001321647432632,7.146083589759655e-06,-0.0019534339662641,0.0002849168376997,-3.05175763060106e-05,98,-564.8805541992188,-287.75,0.0034499168395996,49.4382087751635,0.000176219647983,6.467472758231452e-06,-0.0019534339662641,0.0006821964052505,0.0,90,-416.426513671875,-287.7500915527344,-0.00374740594998,2.9714749331538744e-05,-3.7695805076509714e-05,-1.264545630874636e-06,6.830188794992864e-06,0.0111760944128036,2.626877915190562e-07
1721132634.05,0.000335693359375,1.52587890625e-05,1.52587890625e-05,0,0,0,99,-538.0517578125,-291.25,0.0038037491030991,49.98628579222866,-0.0079567926004529,-1.1044548955396747e-05,0.0021515095140784,-0.0007629393949173,-3.05175763060106e-05,91,-524.4360961914062,-294.75,0.0034499359317123,49.438229374324,4.209943290334195e-05,7.033488145680167e-06,-0.0019534339662641,0.0007445671362802,1.868258578952009e-07,92,-534.1941528320312,-294.75,0.0034499359317123,49.43823967609905,0.0,6.8176464083080646e-06,-0.0019534339662641,0.0008599758148193,0.0,93,-564.2650756835938,-294.75,0.0034499168395996,49.43821907398506,0.00012629829871,6.605659109482076e-06,-0.0019534339662641,0.000620117294602,0.0,94,-474.4686279296875,-291.25,0.0034499359317123,49.43821907111403,0.00012629829871,6.628142728004605e-06,-0.0019534339662641,0.0002867387083824,-3.05175763060106e-05,95,-559.3569946289062,-291.25,0.0034499168395996,49.438225943401655,0.0001683977316133,6.664758529950632e-06,-0.0019534339662641,0.0008613069076091,2.9130819712008815e-07,96,-524.37841796875,-287.75,0.0034499168395996,49.43821907634828,8.41988658066839e-05,6.324936293822248e-06,-0.0019534339662641,0.0008006830466911,0.0,97,-534.4002075195312,-287.75,0.0034499359317123,49.43823280401302,0.0001683977316133,8.139035344356671e-06,-0.0019534339662641,0.0002849168376997,-3.05175763060106e-05,98,-564.5694580078125,-287.75,0.0034499168395996,49.438219074853365,0.00012629829871,6.637778369622538e-06,-0.0019534339662641,0.0006821964052505,0.0,90,-416.426513671875,-287.7500915527344,-0.0037487028166651,0.000225957860848,-2.3809636218175e-07,1.2964363804712775e-06,6.830188794992864e-06,0.0111760944128036,2.626877915190562e-07
1721132634.061,0.000335693359375,1.52587890625e-05,1.52587890625e-05,0,0,0,99,-537.7435302734375,-291.25,0.0038049696013331,49.98657761572979,0.0036514559760689,3.8674011193506885e-06,0.0021515095140784,-0.0007629393949173,-3.05175763060106e-05,91,-524.1312255859375,-294.75,0.0034499359317123,49.43823280755896,4.29583051300142e-05,7.123884188331431e-06,-0.0019534339662641,0.0007445671362802,1.868258578952009e-07,92,-533.8892211914062,-294.75,0.0034499359317123,49.43823967610781,0.0,6.876763563923305e-06,-0.0019534339662641,0.0008599758148193,0.0,93,-563.960205078125,-294.75,0.0034499168395996,49.43823280690268,0.00017183322052,7.72496969148051e-06,-0.0019534339662641,0.000620117294602,0.0,94,-474.1636962890625,-291.25,0.0034499359317123,49.438232804027166,0.00017183322052,7.14748148311628e-06,-0.0019534339662641,0.0002867387083824,-3.05175763060106e-05,95,-559.0520629882812,-291.25,0.0034499168395996,49.43823967632171,0.00017183322052,7.618780273332959e-06,-0.0019534339662641,0.0008613069076091,2.9130819712008815e-07,96,-524.073486328125,-287.75,0.0034499168395996,49.43823280926889,0.00017183322052,8.49779462441802e-06,-0.0019534339662641,0.0008006830466911,0.0,97,-534.0952758789062,-287.75,0.0034499359317123,49.438246536926485,0.00017183322052,8.03010152594652e-06,-0.0019534339662641,0.0002849168376997,-3.05175763060106e-05,98,-564.2645263671875,-287.75,0.0034499168395996,49.43823280777169,0.00017183322052,7.637134331162088e-06,-0.0019534339662641,0.0006821964052505,0.0,90,-416.426513671875,-287.7500915527344,-0.0037487028166651,6.105997418906717e-05,3.635714662664213e-08,-4.697487838711823e-07,6.830188794992864e-06,0.0111760944128036,2.626877915190562e-07
1721132634.08,0.000335693359375,1.52587890625e-05,1.52587890625e-05,0,0,0,99,-537.7435302734375,-291.25,0.0038049696013331,49.98657761572979,0.0036514559760689,3.8674011193506885e-06,0.0021515095140784,-0.0007629393949173,-3.05175763060106e-05,91,-524.1312255859375,-294.75,0.0034499359317123,49.43823280755896,4.29583051300142e-05,7.123884188331431e-06,-0.0019534339662641,0.0007445671362802,1.868258578952009e-07,92,-533.8892211914062,-294.75,0.0034499359317123,49.43823967610781,0.0,6.876763563923305e-06,-0.0019534339662641,0.0008599758148193,0.0,93,-563.960205078125,-294.75,0.0034499168395996,49.43823280690268,0.00017183322052,7.72496969148051e-06,-0.0019534339662641,0.000620117294602,0.0,94,-474.1636962890625,-291.25,0.0034499359317123,49.438232804027166,0.00017183322052,7.14748148311628e-06,-0.0019534339662641,0.0002867387083824,-3.05175763060106e-05,95,-559.0520629882812,-291.25,0.0034499168395996,49.43823967632171,0.00017183322052,7.618780273332959e-06,-0.0019534339662641,0.0008613069076091,2.9130819712008815e-07,96,-524.073486328125,-287.75,0.0034499168395996,49.43823280926889,0.00017183322052,8.49779462441802e-06,-0.0019534339662641,0.0008006830466911,0.0,97,-534.0952758789062,-287.75,0.0034499359317123,49.438246536926485,0.00017183322052,8.03010152594652e-06,-0.0019534339662641,0.0002849168376997,-3.05175763060106e-05,98,-564.2645263671875,-287.75,0.0034499168395996,49.43823280777169,0.00017183322052,7.637134331162088e-06,-0.0019534339662641,0.0006821964052505,0.0,90,-416.426513671875,-287.7500915527344,-0.0037487028166651,6.105997418906717e-05,3.635714662664213e-08,-4.697487838711823e-07,6.830188794992864e-06,0.0111760944128036,2.626877915190562e-07
1721132634.096,0.000335693359375,1.52587890625e-05,1.52587890625e-05,0,0,0,99,-537.4193725585938,-291.25,0.0038056182675063,49.98586693968191,-0.0084568420425057,-1.3667142411577515e-05,0.0021515095140784,-0.0007629393949173,-3.05175763060106e-05,91,-523.810546875,-294.75,0.0034499359317123,49.43823280756688,0.0,7.212590844574151e-06,-0.0019534339662641,0.0007445671362802,1.868258578952009e-07,92,-533.568603515625,-294.75,0.0034499359317123,49.438229376435466,-0.0001225629239343,7.646468475286383e-06,-0.0019534339662641,0.0008599758148193,0.0,93,-563.6395874023438,-294.75,0.0034499168395996,49.438232806911394,0.0,8.685031389177311e-06,-0.0019534339662641,0.000620117294602,0.0,94,-473.8430786132813,-291.25,0.0034499359317123,49.43823280403072,0.0,8.059150786721148e-06,-0.0019534339662641,0.0002867387083824,-3.05175763060106e-05,95,-558.7314453125,-291.25,0.0034499359317123,49.438239676331904,0.0,7.463816018571379e-06,-0.0019534339662641,0.0008613069076091,2.9130819712008815e-07,96,-523.7528686523438,-287.75,0.0034499168395996,49.4382328092786,0.0,7.458205345756141e-06,-0.0019534339662641,0.0008006830466911,0.0,97,-533.774658203125,-287.75,0.0034499359317123,49.43824653692994,0.0,7.915148671600036e-06,-0.0019534339662641,0.0002849168376997,-3.05175763060106e-05,98,-563.9439086914062,-287.75,0.0034499168395996,49.43823280778138,0.0,8.628926480014343e-06,-0.0019534339662641,0.0006821964052505,0.0,90,-416.426513671875,-287.7500915527344,-0.0037516020238399,0.0003577594603601,3.2685598227999435e-08,1.904524964402299e-07,6.830188794992864e-06,0.0111760944128036,2.626877915190562e-07
1721132634.108,0.000335693359375,1.52587890625e-05,1.52587890625e-05,0,0,0,99,-537.1070556640625,-291.25,0.0038067435380071,49.98641968773621,0.0068274377845227,1.0058718544314615e-05,0.0021515095140784,-0.0007629393949173,-3.05175763060106e-05,91,-523.5017700195312,-294.75,0.0034499359317123,49.43823280757506,0.0,7.735086910543032e-06,-0.0019534339662641,0.0007445671362802,1.868258578952009e-07,92,-533.259765625,-294.75,0.0034499359317123,49.43822937644577,0.0,7.941502190078609e-06,-0.0019534339662641,0.0008599758148193,0.0,93,-563.3307495117188,-294.75,0.0034499168395996,49.43824653982888,0.0001696257822914,7.462022949766833e-06,-0.0019534339662641,0.000620117294602,0.0,94,-473.5342712402344,-291.25,0.0034499359317123,49.43824653694429,0.0001696257822914,8.01268015493406e-06,-0.0019534339662641,0.0002867387083824,-3.05175763060106e-05,95,-558.4226684570312,-291.25,0.0034499359317123,49.438243109569626,4.2406445572851226e-05,7.85738302511163e-06,-0.0019534339662641,0.0008613069076091,2.9130819712008815e-07,96,-523.444091796875,-287.75,0.0034499168395996,49.43824654219813,0.0001696257822914,7.4665522333816625e-06,-0.0019534339662641,0.0008006830466911,0.0,97,-533.4658813476562,-287.75,0.0034499359317123,49.43824653693287,0.0,6.869952812849078e-06,-0.0019534339662641,0.0002849168376997,-3.05175763060106e-05,98,-563.6351318359375,-287.75,0.0034499168395996,49.43824654069966,0.0001696257822914,7.461375844286522e-06,-0.0019534339662641,0.0006821964052505,0.0,90,-416.426513671875,-287.7500915527344,-0.0037516020238399,6.840710432007903e-05,-2.667087812824321e-07,-1.0733334647738957e-06,6.830188794992864e-06,0.0111760944128036,2.626877915190562e-07
1721132634.121,0.000335693359375,1.52587890625e-05,1.52587890625e-05,0,0,0,99,-537.1070556640625,-291.25,0.0038067435380071,49.98641968773621,0.0068274377845227,1.0058718544314615e-05,0.0021515095140784,-0.0007629393949173,-3.05175763060106e-05,91,-523.5017700195312,-294.75,0.0034499359317123,49.43823280757506,0.0,7.735086910543032e-06,-0.0019534339662641,0.0007445671362802,1.868258578952009e-07,92,-533.259765625,-294.75,0.0034499359317123,49.43822937644577,0.0,7.941502190078609e-06,-0.0019534339662641,0.0008599758148193,0.0,93,-563.3307495117188,-294.75,0.0034499168395996,49.43824653982888,0.0001696257822914,7.462022949766833e-06,-0.0019534339662641,0.000620117294602,0.0,94,-473.5342712402344,-291.25,0.0034499359317123,49.43824653694429,0.0001696257822914,8.01268015493406e-06,-0.0019534339662641,0.0002867387083824,-3.05175763060106e-05,95,-558.4226684570312,-291.25,0.0034499359317123,49.438243109569626,4.2406445572851226e-05,7.85738302511163e-06,-0.0019534339662641,0.0008613069076091,2.9130819712008815e-07,96,-523.444091796875,-287.75,0.0034499168395996,49.43824654219813,0.0001696257822914,7.4665522333816625e-06,-0.0019534339662641,0.0008006830466911,0.0,97,-533.4658813476562,-287.75,0.0034499359317123,49.43824653693287,0.0,6.869952812849078e-06,-0.0019534339662641,0.0002849168376997,-3.05175763060106e-05,98,-563.6351318359375,-287.75,0.0034499168395996,49.43824654069966,0.0001696257822914,7.461375844286522e-06,-0.0019534339662641,0.0006821964052505,0.0,90,-416.426513671875,-287.7500915527344,-0.0037516020238399,6.840710432007903e-05,-2.667087812824321e-07,-1.0733334647738957e-06,6.830188794992864e-06,0.0111760944128036,2.626877915190562e-07
1721132634.137,0.000335693359375,1.52587890625e-05,1.52587890625e-05,0,0,0,99,-536.775390625,-291.25,0.0038071440067142,49.98552705131901,-0.0103813875466585,-1.4882984942232724e-05,0.0021515095140784,-0.0007629393949173,-3.05175763060106e-05,91,-523.1737670898438,-294.75,0.0034499359317123,49.43823280758419,0.0,8.132392395054922e-06,-0.0019534339662641,0.0007445671362802,1.868258578952009e-07,92,-532.9317626953125,-294.75,0.0034499359317123,49.43822937645529,0.0,6.915701760590309e-06,-0.0019534339662641,0.0008599758148193,0.0,93,-563.0027465820312,-294.75,0.0034499359317123,49.43825683951796,0.0001197852398036,6.341779680951731e-06,-0.0019534339662641,0.000620117294602,0.0,94,-473.2062683105469,-291.25,0.0034499359317123,49.43825683663016,0.0001197852398036,7.14234602128272e-06,-0.0019534339662641,0.0002867387083824,-3.05175763060106e-05,95,-558.0946655273438,-291.25,0.0034499359317123,49.43824310957861,0.0,6.399659014277859e-06,-0.0019534339662641,0.0008613069076091,2.9130819712008815e-07,96,-523.1160888671875,-287.75,0.0034499359317123,49.43824997543599,3.992841448052786e-05,7.581013051094487e-06,-0.0019534339662641,0.0008006830466911,0.0,97,-533.1378784179688,-287.75,0.0034499359317123,49.43824653693616,0.0,7.321468274312792e-06,-0.0019534339662641,0.0002849168376997,-3.05175763060106e-05,98,-563.3070678710938,-287.75,0.0034499168395996,49.438256840390906,0.0001197852398036,7.409811132674804e-06,-0.0019534339662641,0.0006821964052505,0.0,90,-416.426513671875,-287.7500915527344,-0.0037551117129623,0.0004431953339151,2.496873889867857e-07,8.608991493019857e-07,6.830188794992864e-06,0.0111760944128036,2.626877915190562e-07
